url_length,domain_length,path_length,path_depth,num_subdomains,num_queries,url_entropy,domain_entropy,path_entropy,url_digit_ratio,domain_digit_ratio,path_digit_ratio,dot_count,at_count,dollar_count,underscore_count,dash_count,question_mark_count,percent_count,ampersand_count,hash_count,suspicious_words_url,suspicious_words_domain,suspicious_words_path,prefix_suffix,suspicious_tld,tld_in_subdomain,tld_in_path,has_ip,https,num_redirects,creation_days,expiry_days,ssl_expiry,has_port_in_url,non_standard_port,shortened_url,hosted_website,punycode,tranco_indexed,target
89,7,67,4,1,0,4.266754945022639,2.521640636343318,4.136331098269103,0.0138888888888888,0.0,0.0181818181818181,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4638,109,175,0,0,0,0,0,1,0
51,9,24,3,0,1,4.326754940342266,2.94770277922009,3.8820451081368623,0.0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,8609,2847,77,0,0,0,0,0,0,0
55,5,31,4,1,0,4.080599715954952,2.321928094887362,3.581444787932611,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10395,214,269,0,0,0,0,0,1,0
71,9,34,4,1,0,4.39359152944749,2.725480556997868,3.929229296672175,0.1379310344827586,0.0,0.3076923076923077,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9524,2528,67,0,0,0,1,0,1,0
34,11,12,3,0,0,4.079678649882975,2.913977073182752,2.4464393446710155,0.3076923076923077,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,400,-36,-1,0,0,0,0,0,0,0
81,14,50,4,1,0,4.435788128322056,3.0391486719030705,4.154528721224705,0.088235294117647,0.0,0.1395348837209302,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9650,212,58,0,0,0,0,0,1,0
55,13,31,1,0,0,4.1917974959751945,3.0850551027564768,3.509035633790891,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9872,1450,44,0,0,0,0,0,1,0
56,9,19,2,1,0,4.354067815178065,2.725480556997868,3.4548223999466057,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9524,2528,67,0,0,0,1,0,1,0
104,14,79,1,0,0,4.343489094783888,3.3248629576173565,4.009940319343678,0.0,0.0,0.0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
62,7,44,2,0,0,4.472352713920307,2.521640636343318,4.280120277605719,0.0576923076923076,0.1428571428571428,0.0526315789473684,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3997,751,42,0,0,0,0,0,0,0
72,9,48,2,1,0,4.3134700997374775,2.281036112553424,3.843873362445552,0.2786885245901639,0.0,0.4047619047619047,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10570,1118,69,0,0,0,0,0,1,0
180,8,28,3,1,6,4.846492912334448,2.75,4.134336113194451,0.2387096774193548,0.0,0.4545454545454545,3,0,0,1,3,1,0,5,0,1,0,0,0,0,0,0,0,1,1,5665,178,81,0,0,0,0,0,0,0
56,9,30,1,1,0,4.069850905162108,3.169925001442312,3.547636167541365,0.0,0.0,0.0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4547,200,-1,0,0,0,0,0,0,0
26,9,7,1,0,0,3.825251737288651,2.725480556997868,2.2516291673878226,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5132,345,-1,0,0,0,0,0,0,0
39,8,13,1,0,1,4.2117021424282175,2.75,3.4182958340544896,0.1935483870967742,0.25,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
67,6,44,4,1,0,4.733489003664574,1.9182958340544896,4.396853998737205,0.175438596491228,0.0,0.2564102564102564,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10424,897,61,0,0,0,0,0,1,0
79,8,45,3,1,0,4.550898951784002,2.75,4.3542227440216,0.1538461538461538,0.0,0.1666666666666666,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
28,9,8,1,0,0,3.610577243331642,2.725480556997868,2.2516291673878226,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
25,10,1,0,1,0,3.7230741894285697,2.9219280948873623,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
53,15,23,2,1,0,4.508501766202998,3.1898980954642875,3.6069367321753214,0.3555555555555555,0.0,0.8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
44,11,23,2,0,0,3.925705631015388,2.913977073182752,3.390805482076982,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4631,117,71,0,0,0,0,0,0,0
62,8,37,3,1,0,4.32890347215287,2.75,4.0860486123130375,0.1428571428571428,0.0,0.2,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
51,3,33,3,1,0,4.084313215310888,1.584962500721156,3.9886085007312415,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11395,2850,105,0,0,0,0,0,1,0
115,9,95,2,0,0,4.347475708035452,2.94770277922009,4.048169467451156,0.0104166666666666,0.0,0.0125,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
91,12,14,2,0,2,4.744657585540736,3.0220552088742005,3.546593564294939,0.2911392405063291,0.0,0.0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,6907,32,72,0,0,0,0,0,1,0
51,8,10,1,0,2,4.407144459364028,3.0,2.94770277922009,0.0,0.0,0.0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,6846,93,178,0,0,0,0,0,1,0
87,8,14,1,1,3,4.929739582150515,2.75,3.180832987205441,0.3648648648648648,0.0,0.0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,7601,107,54,0,0,0,0,0,0,0
51,15,21,1,1,0,4.319607332957947,3.323231428797621,3.784183719779189,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6364,209,-1296,0,0,0,0,0,0,0
76,8,36,3,1,0,4.513878750559872,2.75,4.378864088188098,0.09375,0.0,0.2068965517241379,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
68,6,14,2,1,2,4.51734290050757,1.9182958340544896,3.546593564294939,0.0545454545454545,0.0,0.0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
39,12,1,0,0,2,4.387465039153175,2.8553885422075336,0.0,0.2,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,4038,344,10,0,0,0,0,0,0,0
27,6,10,1,0,0,3.838039816898154,2.2516291673878226,2.725480556997868,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9874,352,186,0,0,0,0,0,0,0
61,6,25,2,0,1,4.784570993941679,2.584962500721156,3.907268229617389,0.1555555555555555,0.0,0.0476190476190476,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
52,10,27,2,1,0,4.226801439620117,2.9219280948873623,3.733660689688186,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3066,220,167,0,0,0,0,0,0,0
91,9,24,2,1,2,4.777056047630468,2.94770277922009,3.9690016298759927,0.3164556962025316,0.0,0.0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,10116,109,62,0,0,0,0,0,1,0
70,7,47,5,1,0,4.555640475253236,2.807354922057604,4.501397825434103,0.1034482758620689,0.0,0.15,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11138,3105,171,0,0,0,0,0,1,0
65,9,42,2,1,0,4.316308536265669,2.725480556997868,4.141446071165522,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5271,572,145,0,0,0,0,0,1,0
70,12,16,1,1,2,4.710937123871476,3.0220552088742005,3.506890595608519,0.0892857142857142,0.0,0.0,3,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8744,21,-1,0,0,0,0,0,0,0
62,14,12,2,1,0,4.167196511685726,3.378783493486176,2.913977073182752,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7141,1989,46,0,0,0,0,0,1,0
39,5,14,1,0,1,4.355539077670187,2.321928094887362,3.180832987205441,0.0967741935483871,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9891,335,87,0,0,0,0,0,0,0
76,9,56,6,0,0,4.480562053511984,2.725480556997868,4.231946188135181,0.123076923076923,0.0,0.1632653061224489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1522,303,52,0,0,0,0,0,0,0
90,19,57,3,1,0,4.234304689698362,3.11583409216322,3.939437798233894,0.0,0.0,0.0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,48,0,0,0,0,0,0,0
116,11,90,1,1,0,4.257544269958128,2.7321588913645702,4.003895967383681,0.0,0.0,0.0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3394,257,-1,0,0,0,0,0,0,0
117,9,94,5,1,0,4.809981443181647,2.94770277922009,4.690455419395789,0.1382978723404255,0.0,0.1688311688311688,3,0,0,2,10,0,0,0,0,0,0,0,1,0,0,0,0,1,2,8584,1277,34,0,0,0,0,0,0,0
64,5,11,1,0,3,4.816024413893479,1.9219280948873625,3.1219280948873624,0.1764705882352941,0.0,0.0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,-1,6781,158,-1,0,0,0,0,0,0,0
74,11,52,1,0,0,4.228582589125003,2.8453509366224368,3.953822587231406,0.0,0.0,0.0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8465,300,81,0,0,0,0,0,0,0
50,12,12,2,1,1,4.404372820753983,3.188721875540867,3.321928094887362,0.125,0.0,0.5555555555555556,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,9365,861,139,0,0,0,0,0,1,0
88,9,69,2,0,0,4.556023029019484,2.94770277922009,4.470034011807809,0.2465753424657534,0.0,0.3050847457627119,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8464,301,165,0,0,0,0,0,1,0
56,8,25,3,1,0,4.217434164206579,2.75,3.8035088547976783,0.1276595744680851,0.0,0.2857142857142857,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
20,4,6,1,0,0,3.484183719779189,2.0,2.321928094887362,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-21,0,0,0,0,0,0,0
119,9,95,4,1,0,4.4210027233248415,2.725480556997868,4.285725350532866,0.0404040404040404,0.0,0.05,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9620,241,86,0,0,0,0,0,0,0
114,9,92,2,0,0,4.46692628283966,2.725480556997868,4.320904673956544,0.1382978723404255,0.0,0.1688311688311688,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10673,2475,98,0,0,0,0,0,1,0
77,8,48,3,1,0,4.3870160936618445,2.75,4.149501617266834,0.09375,0.0,0.15,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
84,14,56,1,1,0,4.560131900394527,3.3248629576173565,4.3647523862840245,0.1029411764705882,0.0,0.1555555555555555,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,360,85,0,0,0,0,0,0,0
198,7,10,1,1,9,5.305278730928003,2.235926350629033,2.94770277922009,0.0880503144654088,0.0,0.0,4,0,0,4,0,1,0,8,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,1,0
68,10,31,1,1,0,4.250553055653507,2.8464393446710154,3.898068512058839,0.0517241379310344,0.0,0.1153846153846153,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7047,2814,23,0,0,0,0,0,1,0
40,12,17,2,0,0,3.887326145256009,3.084962500721156,3.373557262275185,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6290,283,74,0,0,0,0,0,1,0
169,3,53,6,1,1,4.956055570514127,1.584962500721156,3.991883297865824,0.2602739726027397,0.0,0.0222222222222222,2,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10823,1228,33,0,0,0,0,0,1,0
61,10,24,5,1,0,4.371140158714242,3.1219280948873624,3.290321609248305,0.28,0.0,0.7368421052631579,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5279,199,131,0,0,0,0,0,1,0
77,10,52,3,1,0,4.43205415891328,3.1219280948873624,4.172356842677027,0.1269841269841269,0.0,0.1860465116279069,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7018,286,38,0,0,0,0,0,0,0
56,12,30,2,0,0,4.3078161997176565,3.2516291673878226,3.741962789037907,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
117,13,90,5,1,0,5.048580989855951,3.0850551027564768,4.89062352263376,0.0,0.0,0.0,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,2,-1,-1,52,0,0,0,0,0,1,0
91,16,60,5,1,0,4.632680532548863,3.327819531114783,4.516046600495898,0.0666666666666666,0.0,0.1020408163265306,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,7512,157,-1,0,0,0,0,0,0,0
40,8,17,4,0,0,4.215311532225102,3.0,3.452819531114783,0.21875,0.0,0.5384615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
75,6,45,5,1,0,4.693466152618937,2.2516291673878226,4.025486529323642,0.4193548387096774,0.0,0.6842105263157895,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7824,575,-1,0,0,0,0,0,1,0
62,7,39,6,1,0,4.468083963815623,2.807354922057604,4.090712554205767,0.0816326530612244,0.0,0.1290322580645161,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,84,0,0,0,0,0,1,0
54,13,10,1,0,2,4.201659669183335,3.026986833359288,2.725480556997868,0.0681818181818181,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
72,8,16,1,1,1,4.181351780751567,2.1556390622295662,3.235926350629033,0.0,0.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,11119,202,81,0,0,0,0,0,1,0
79,8,51,3,1,0,4.45371773655152,2.75,4.40307418942857,0.0909090909090909,0.0,0.1395348837209302,3,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
59,15,29,2,1,0,4.401556981815161,3.640223928941852,3.797902689682947,0.0,0.0,0.0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5099,1109,83,0,0,0,0,0,0,0
55,9,23,1,1,1,4.621824486055254,2.725480556997868,3.788754913993503,0.0909090909090909,0.0,0.0,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8548,948,281,0,0,0,0,0,0,0
91,13,68,4,0,0,4.511686602287572,3.3927474104487847,4.345955385596671,0.1095890410958904,0.0,0.1481481481481481,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
102,4,68,3,0,1,4.456520800289569,2.0,3.9498138181917897,0.0470588235294117,0.0,0.0169491525423728,2,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
51,11,25,1,1,0,4.547247342260629,3.277613436819116,3.8035088547976783,0.1860465116279069,0.0,0.3636363636363636,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10770,550,69,0,0,0,0,0,0,0
82,8,37,3,1,2,4.557587646156879,2.75,3.8944764747508223,0.0441176470588235,0.0,0.0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4676,71,-81,0,0,0,0,0,0,0
60,4,32,3,1,0,4.001561013028491,2.0,3.6764659725018167,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11284,3326,50,0,0,0,0,0,1,0
39,8,9,2,1,0,4.250414322026344,2.75,2.235926350629033,0.1935483870967742,0.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
40,4,22,2,0,0,4.034829508503262,2.0,3.784183719779189,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,801,294,55,0,0,0,0,0,0,0
59,6,39,2,1,0,4.433762651813298,2.584962500721156,4.229327351940021,0.1041666666666666,0.0,0.1515151515151515,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11689,364,18,0,0,0,0,0,1,0
35,5,10,2,1,0,4.536286231168867,2.321928094887362,3.169925001442312,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6104,104,63,0,0,0,0,0,1,0
84,16,54,1,1,0,4.165853144694959,3.25,3.479482135043239,0.0,0.0,0.0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2344,212,42,0,0,0,0,0,0,0
97,11,72,4,1,0,4.42158999781274,2.8453509366224368,4.218030074385506,0.1025641025641025,0.0,0.1379310344827586,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7833,330,86,0,0,0,0,0,1,0
93,8,52,3,1,0,4.480950651058542,2.75,4.247503097597827,0.0875,0.0,0.1363636363636363,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
62,10,20,2,1,0,4.32459046458595,2.4464393446710155,3.6818808028034025,0.1,0.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,8376,24,65,0,0,0,0,0,0,0
45,12,22,3,0,0,4.172206918879583,2.7516291673878226,4.011365041826379,0.1578947368421052,0.0,0.3157894736842105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5530,313,94,0,0,0,0,0,0,0
33,8,10,2,1,0,4.112427831414106,2.5,2.94770277922009,0.1538461538461538,0.0,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11468,121,44,0,0,0,0,0,1,0
76,18,44,3,1,0,4.691179291355764,3.2390979179887864,4.600456033671239,0.0952380952380952,0.0,0.1621621621621621,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8415,350,167,0,0,0,0,0,1,0
71,4,56,2,0,0,4.581321113359735,2.0,4.395199150660524,0.1186440677966101,0.5,0.1041666666666666,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
90,8,67,3,1,0,4.590457443087366,2.5,4.354974883680704,0.1081081081081081,0.0,0.1428571428571428,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5892,316,45,0,0,0,0,0,1,0
88,8,51,3,1,0,4.524273170843675,2.75,4.400240000427043,0.0833333333333333,0.0,0.15,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
143,4,47,5,1,4,4.801468058797357,2.0,4.180639401474028,0.0833333333333333,0.0,0.0,3,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,3,8079,321,153,0,0,0,0,0,1,0
36,5,11,1,1,0,4.104243668758971,1.521928094887362,3.1219280948873624,0.1034482758620689,0.0,0.3333333333333333,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7700,334,88,0,0,0,0,0,0,0
83,10,62,3,0,0,4.504767751621401,2.9219280948873623,4.366830129043385,0.0869565217391304,0.0,0.1153846153846153,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,143,221,-1,0,0,0,0,0,0,0
89,9,66,2,1,0,4.496494847193786,2.197159723424149,4.147132191306444,0.081081081081081,0.0,0.1071428571428571,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6748,-1,39,0,0,0,0,0,1,0
61,8,29,3,1,0,4.608947329643367,2.75,4.137537511266052,0.16,0.0,0.3478260869565217,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
48,6,7,1,1,2,4.6470552088742005,2.584962500721156,2.584962500721156,0.2105263157894736,0.0,0.0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,10416,183,77,0,0,0,0,0,1,0
67,8,43,4,1,0,4.444518997710098,2.4056390622295662,4.302449862997395,0.1481481481481481,0.0,0.2285714285714285,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,14951,486,-1,0,0,0,0,0,1,0
90,8,51,3,1,0,4.422354836457108,2.75,4.255337750470313,0.0821917808219178,0.0,0.15,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
39,8,17,2,0,0,4.055295335502323,3.0,3.1898980954642875,0.064516129032258,0.25,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,4606,335,260,0,0,0,0,0,0,0
68,20,34,2,1,0,4.108854937662335,3.284183719779189,3.550933134051052,0.0,0.0,0.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,58,0,0,0,0,0,0,0
74,5,10,1,1,4,4.727148170065289,2.321928094887362,2.725480556997868,0.2833333333333333,0.0,0.0,2,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,1,2,9436,59,67,0,0,0,0,0,0,0
49,6,33,3,0,0,4.138409917020568,1.9182958340544896,3.9681390622295662,0.125,0.0,0.1785714285714285,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8196,204,180,0,0,0,0,0,1,0
80,14,51,3,1,0,4.528178646307769,3.0930692077718898,4.303465189601647,0.0895522388059701,0.0,0.1395348837209302,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,1741,65,0,0,0,0,0,0,0
62,22,23,2,1,0,4.1876956092147495,3.697845823084412,3.299896391167891,0.0,0.0,0.0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6395,178,-1,0,0,0,0,0,0,0
111,11,83,3,1,0,4.574299570014463,2.913977073182752,4.400425078802806,0.1046511627906976,0.0,0.1384615384615384,3,0,0,0,15,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8004,30,216,0,0,0,0,0,1,0
37,11,15,2,0,0,4.064466123018132,3.277613436819116,3.238901256602631,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3096,190,7,0,0,0,0,0,0,0
70,10,44,1,1,0,4.624994089142855,2.721928094887362,3.9837160070947086,0.1428571428571428,0.2,0.1714285714285714,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,67,0,0,0,0,0,0,0
55,8,23,3,1,0,4.519831022883675,2.5,4.152391277629866,0.0888888888888888,0.0,0.2222222222222222,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7924,110,82,0,0,0,0,0,1,0
49,14,10,1,0,1,4.20614759904064,2.985228136034252,2.94770277922009,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,0,0,0,0,0,0,0
45,13,18,1,1,0,4.335428651500614,3.026986833359288,3.85216872360328,0.0,0.0,0.0,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-1,-1,279,0,0,0,0,0,0,0
102,12,20,2,1,3,4.595096210115887,2.6258145836939115,3.721611723969901,0.0476190476190476,0.0,0.0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,1,-1,8093,307,47,0,0,0,0,0,0,0
75,8,47,3,1,0,4.4866691525612445,2.75,4.281835532605627,0.0983606557377049,0.0,0.1578947368421052,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
99,7,17,1,1,3,4.921531746776932,2.807354922057604,3.577819531114783,0.1547619047619047,0.0,0.0,3,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1,-1,9378,117,-1,0,0,0,0,0,0,0
50,9,26,4,1,0,3.9451422503837743,2.94770277922009,3.4906015629507223,0.025,0.0,0.0476190476190476,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6972,332,48,0,0,0,0,0,1,0
118,9,94,2,1,0,4.470574956516918,2.6416041678685938,4.288874195337328,0.0707070707070707,0.0,0.0875,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6812,127,38,0,0,0,0,0,1,0
77,13,49,4,1,0,4.562467717094662,2.873140679513133,4.457067386399956,0.0952380952380952,0.0,0.15,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6912,392,54,0,0,0,0,0,1,0
89,16,62,2,0,0,4.1535635526502,2.952819531114783,3.876132662729217,0.0422535211267605,0.0,0.0625,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732,285,55,0,0,0,0,0,0,0
60,9,15,2,1,1,4.1171559625209495,2.725480556997868,2.7773627950641693,0.0,0.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,9189,306,139,0,0,0,0,0,1,0
17,5,1,0,0,0,3.690116517593665,2.321928094887362,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,5829,379,-1,0,0,0,0,0,0,0
98,11,76,4,0,0,4.1464693191226365,3.277613436819116,3.9851129441647446,0.0,0.0,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11044,277,67,0,0,0,0,0,0,0
34,10,10,2,1,0,4.07674143017386,3.1219280948873624,2.75,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1,-1,33,0,0,0,0,0,1,0
52,8,1,0,1,0,4.327668987655436,2.75,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9373,122,61,0,0,0,1,0,1,0
